X,Y,Z
0.031000000002677552,3.775999999998021,12.764000000000124
0.0,3.896999999997206,12.620000000000118
0.029999999998835847,3.6829999999899883,12.801000000000158
0.1529999999984284,3.812999999994645,12.728000000000065
0.08400000000256114,3.6229999999923166,12.855000000000018
0.07200000000011642,4.064999999987776,12.528999999999996
0.12700000000040745,4.069999999992433,12.532000000000153
0.3960000000006403,4.0129999999917345,12.567000000000007
0.3720000000030268,4.010999999998603,12.562000000000126
0.283000000003085,4.004999999990105,12.552000000000135
0.36200000000098953,4.197000000000116,12.40800000000013
0.3819999999977881,4.2189999999973224,12.407000000000153
0.1569999999992433,4.16799999999057,12.409000000000106
0.29200000000128057,4.138999999995576,12.438000000000102
0.283000000003085,4.211999999999534,12.375
0.125,3.9689999999973224,12.557000000000016
0.05700000000069849,3.9979999999923166,12.575000000000045
0.059000000001105946,3.9509999999863794,12.596000000000004
0.21899999999732245,4.105999999999767,12.460000000000036
0.3570000000036089,4.075999999986379,12.48700000000008
0.34100000000034925,4.254999999990105,12.419000000000096
0.294000000001688,4.23499999998603,12.376999999999953
0.1860000000015134,4.18399999999383,12.3900000000001
0.25600000000122236,3.724999999991269,12.803000000000111
0.33800000000337604,3.8139999999984866,12.740999999999985
0.046000000002095476,3.8209999999962747,12.732999999999947
0.37299999999959255,3.746999999988475,12.807000000000016
0.07400000000052387,3.8469999999942956,12.692999999999984
0.07699999999749707,4.138999999995576,12.417000000000144
0.2710000000006403,4.016999999992549,12.524000000000115
0.3779999999969732,3.99199999999837,12.564000000000078
0.1820000000006985,4.121999999988475,12.432000000000016
0.36899999999877764,4.197000000000116,12.407000000000153
0.21600000000034925,4.0609999999869615,12.492999999999938
0.39100000000325963,4.212999999988824,12.393000000000029
0.3600000000005821,4.2149999999965075,12.394999999999982
0.17100000000209548,4.119999999995343,12.44399999999996
0.28500000000349246,4.099999999991269,12.462999999999965
0.2710000000006403,4.099999999991269,12.472999999999956
0.09399999999732245,4.0129999999917345,12.554000000000087
0.18000000000029104,3.599999999991269,12.878000000000156
0.11499999999796273,3.598999999987427,12.889000000000124
0.28399999999965075,4.169999999998254,12.419000000000096
0.27300000000104774,3.99199999999837,12.563000000000102
0.26600000000325963,4.215999999985797,12.403999999999996
0.17100000000209548,3.888999999995576,12.673000000000002
0.1900000000023283,3.661999999996624,12.838999999999942
0.16999999999825377,3.962999999988824,12.545000000000073
0.32100000000355067,3.9429999999993015,12.57899999999995
0.2710000000006403,4.236999999993714,12.356999999999971
0.23900000000139698,4.239999999990687,12.351000000000113
0.29800000000250293,4.092999999993481,12.472999999999956
0.3890000000028522,4.039999999993597,12.539999999999964
0.091999999996915,4.131999999997788,12.469000000000051
0.29800000000250293,4.096999999994296,12.469000000000051
0.3320000000021537,3.644000000000233,12.901000000000067
0.39800000000104774,3.9329999999899883,12.60200000000009
0.41599999999743886,4.125,12.460000000000036
0.021999999997206032,4.051999999996042,12.548999999999978
0.23000000000320142,3.841999999989639,12.69399999999996
0.26600000000325963,3.772999999986496,12.769000000000005
0.052999999999883585,4.056999999986147,12.537000000000035
0.22600000000238651,4.161999999996624,12.434999999999945
0.2710000000006403,4.05899999999383,12.529999999999973
0.1849999999976717,4.11699999999837,12.432000000000016
0.3760000000038417,3.882999999987078,12.702999999999975
0.07699999999749707,4.073999999993248,12.511999999999944
0.30099999999947613,4.223999999987427,12.373000000000047
0.3669999999983702,3.6970000000001164,12.84699999999998
0.1610000000000582,4.120999999999185,12.44900000000007
0.13799999999901047,4.026999999987311,12.557000000000016
0.05099999999947613,4.019999999989523,12.567000000000007
0.052999999999883585,3.99199999999837,12.588999999999942
0.2569999999977881,3.6529999999911524,12.870000000000118
0.2900000000008731,3.6629999999859137,12.882000000000062
0.3609999999971478,3.7889999999897555,12.767000000000053
0.4179999999978463,3.966999999989639,12.594000000000051
0.30200000000331784,4.247999999992317,12.402000000000044
0.3629999999975553,3.6309999999939464,12.895999999999958
0.3870000000024447,4.064999999987776,12.471000000000004
0.20799999999871943,4.166999999986729,12.395999999999958
0.18000000000029104,4.141999999992549,12.427000000000135
0.30500000000029104,4.158999999999651,12.427000000000135
0.3470000000015716,4.147999999986496,12.455000000000155
0.0900000000037835,4.036999999996624,12.54600000000005
0.41000000000349246,3.632999999987078,12.90300000000002
0.26900000000023283,4.127999999996973,12.458000000000084
0.26600000000325963,4.10899999999674,12.44600000000014
0.22000000000116415,4.19199999999546,12.375999999999976
0.11099999999714782,4.075999999986379,12.521999999999935
0.3040000000037253,3.9949999999953434,12.537000000000035
0.25499999999738066,4.222999999998137,12.357999999999947
0.7150000000037835,3.9569999999948777,12.760999999999967
0.9590000000025611,3.886999999987893,12.885999999999967
1.0529999999998836,3.863999999986845,12.905999999999949
1.1229999999995925,3.8989999999903375,12.913000000000011
1.3700000000026193,3.838999999992666,13.042000000000144
0.7669999999998254,3.74299999998766,12.989000000000033
0.8629999999975553,3.731999999989057,13.024000000000115
0.6670000000012806,4.155999999988126,12.613000000000056
0.9590000000025611,4.122999999992317,12.701000000000022
1.15400000000227,4.099999999991269,12.753000000000156
1.4619999999995343,4.064999999987776,12.825000000000045
1.6719999999986612,4.040999999997439,12.857999999999947
0.8989999999976135,3.881999999997788,12.922000000000025
0.5630000000019209,3.9759999999951106,12.636999999999944
0.6220000000030268,3.588999999992666,13.038000000000011
0.7589999999981956,3.757999999987078,12.970000000000027
1.0800000000017462,3.6859999999869615,13.115000000000009
0.7490000000034343,3.8649999999906868,12.892000000000053
1.2300000000032014,3.757999999987078,13.11200000000008
1.1610000000000582,3.918999999994412,12.924999999999955
0.49900000000343425,4.166999999986729,12.44399999999996
0.7220000000015716,4.113999999986845,12.661000000000058
1.2099999999991269,4.005999999993946,12.863000000000056
1.069999999999709,4.062999999994645,12.80600000000004
1.5370000000039,3.9609999999956926,12.972999999999956
0.6699999999982538,4.052999999999884,12.68600000000015
0.8360000000029686,4.015999999988708,12.761999999999944
1.1560000000026776,3.9439999999885913,12.928000000000111
0.7669999999998254,4.039999999993597,12.740999999999985
1.2439999999987776,3.93399999999383,12.961999999999989
1.4680000000007567,3.9470000000001164,12.997000000000071
0.45500000000174623,4.190999999991618,12.422000000000025
0.6739999999990687,4.138999999995576,12.616999999999962
0.8589999999967404,4.096999999994296,12.739000000000033
1.3000000000029104,4.00099999998929,12.871000000000095
1.1600000000034925,3.8999999999941792,12.944999999999936
1.0010000000038417,4.032999999995809,12.817999999999984
0.7119999999995343,4.256999999997788,12.56899999999996
1.485000000000582,4.088999999992666,12.84900000000016
0.6319999999977881,3.855999999999767,12.830000000000155
0.7949999999982538,3.819999999992433,12.913000000000011
0.6610000000000582,3.8299999999871943,12.884999999999991
0.8470000000015716,3.7889999999897555,12.996000000000095
0.510999999998603,3.8999999999941792,12.731999999999971
0.8770000000004075,3.8179999999993015,12.962999999999965
0.5339999999996508,3.8479999999981374,12.774000000000115
0.739000000001397,3.801999999996042,12.929000000000087
1.0400000000008731,3.6639999999897555,13.146999999999935
0.4239999999990687,3.8919999999925494,12.701000000000022
0.6059999999997672,3.8509999999951106,12.814000000000078
1.120999999999185,3.7369999999937136,13.109000000000151
0.9499999999970896,3.9769999999989523,12.82899999999995
1.4460000000035507,3.86799999998766,13.063000000000102
0.7629999999990105,3.9839999999967404,12.804000000000087
1.2200000000011642,3.8849999999947613,12.97400000000016
0.7030000000013388,4.1749999999883585,12.614000000000033
0.9680000000007567,3.6089999999967404,13.159000000000106
0.5230000000010477,3.892999999996391,12.753000000000156
0.7589999999981956,3.8399999999965075,12.922000000000025
0.7649999999994179,4.009999999994761,12.779999999999973
0.6520000000018626,4.075999999986379,12.622000000000071
1.2419999999983702,3.9389999999984866,12.928000000000111
1.3499999999985448,3.9199999999982538,12.92100000000005
0.4879999999975553,3.6669999999867287,12.895999999999958
0.7320000000036089,3.5979999999981374,13.067999999999984
0.45199999999749707,3.7879999999859137,12.769999999999982
0.8249999999970896,3.6829999999899883,13.047000000000025
1.048000000002503,3.625,13.163999999999987
0.6189999999987776,3.680999999996857,12.961999999999989
0.8570000000036089,3.6159999999945285,13.125
0.9639999999999418,3.591999999989639,13.141000000000076
0.6610000000000582,3.698999999993248,12.98700000000008
0.5360000000000582,3.936999999990803,12.651000000000067
0.7900000000008731,3.8629999999975553,12.889000000000124
1.1350000000020373,3.779999999998836,13.032000000000153
0.6719999999986612,3.988999999986845,12.748000000000047
0.7839999999996508,3.9619999999995343,12.798999999999978
1.25,3.848999999987427,13.020999999999958
0.49799999999959255,3.9619999999995343,12.632000000000062
0.7510000000038417,3.889999999999418,12.857999999999947
1.2160000000003492,3.778999999994994,13.07100000000014
0.45500000000174623,3.9129999999859137,12.688000000000102
0.7050000000017462,3.8449999999866122,12.892000000000053
1.0540000000037253,3.761999999987893,13.058999999999969
1.1739999999990687,3.7339999999967404,13.105000000000018
1.3589999999967404,3.838999999992666,13.057999999999993
1.4830000000001746,3.805999999996857,13.154999999999973
0.7359999999971478,4.100999999995111,12.683999999999969
1.2039999999979045,3.9949999999953434,12.885999999999967
1.3110000000015134,3.973999999987427,12.899000000000115
